tool,task_id,seed,dataset_name,status,seconds,experiment_dir,progress_exists,progress_records,first_iteration,last_iteration,max_iteration,progress_error
llmsr,llmsr_s3_g0043,3,,ok,3612.083,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0043/anon-node-07/llmsr/g0043_CRK33/experiments/g0043_CRK33_llmsr_seed3_20260502-103338,True,99,1,99,99,
llmsr,llmsr_s4_g0004,4,,ok,3606.926,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0004/anon-node-07/llmsr/g0004_Korns-4/experiments/g0004_Korns-4_llmsr_seed4_20260502-104541,True,87,1,87,87,
llmsr,llmsr_s4_g0010,4,,ok,3608.432,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0010/anon-node-07/llmsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_llmsr_seed4_20260502-105228,True,90,1,90,90,
llmsr,llmsr_s4_g0014,4,,ok,3606.895,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0014/anon-node-07/llmsr/g0014_feynman-ii.34.11/experiments/g0014_feynman-ii.34.11_llmsr_seed4_20260502-105617,True,90,3,92,92,
llmsr,llmsr_s4_g0018,4,,ok,3606.495,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0018/anon-node-07/llmsr/g0018_feynman-i.18.16/experiments/g0018_feynman-i.18.16_llmsr_seed4_20260502-105938,True,128,1,128,128,
llmsr,llmsr_s4_g0024,4,,ok,3606.284,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0024/anon-node-07/llmsr/g0024_strogatz_predprey2/experiments/g0024_strogatz_predprey2_llmsr_seed4_20260502-110708,True,79,1,79,79,
llmsr,llmsr_s4_g0031,4,,ok,3609.806,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0031/anon-node-07/llmsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_llmsr_seed4_20260502-111141,True,101,3,103,103,
llmsr,llmsr_s4_g0035,4,,ok,3606.476,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0035/anon-node-07/llmsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_llmsr_seed4_20260502-111502,True,115,1,115,115,
llmsr,llmsr_s4_g0036,4,,ok,3606.201,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0036/anon-node-07/llmsr/g0036_CRK10/experiments/g0036_CRK10_llmsr_seed4_20260502-111506,True,103,1,103,103,
llmsr,llmsr_s4_g0037,4,,ok,3606.316,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0037/anon-node-07/llmsr/g0037_CRK34/experiments/g0037_CRK34_llmsr_seed4_20260502-111509,True,99,1,99,99,
drsr,drsr_s0_g0006,0,,ok,3900.708,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0006/anon-node-08/drsr/g0006_Keijzer-2/experiments/g0006_Keijzer-2_drsr_seed0_20260502-070025,True,7,1,7,7,
drsr,drsr_s0_g0008,0,,ok,3900.697,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0008/anon-node-08/drsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_drsr_seed0_20260502-070233,True,5,1,5,5,
drsr,drsr_s0_g0014,0,,ok,3901.049,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0014/anon-node-08/drsr/g0014_feynman-ii.34.11/experiments/g0014_feynman-ii.34.11_drsr_seed0_20260502-070553,True,5,1,5,5,
drsr,drsr_s0_g0019,0,,ok,3900.935,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0019/anon-node-08/drsr/g0019_feynman-ii.34.2a/experiments/g0019_feynman-ii.34.2a_drsr_seed0_20260502-070859,True,9,1,9,9,
drsr,drsr_s0_g0033,0,,ok,3900.982,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0033/anon-node-08/drsr/g0033_feynman-iii.10.19/experiments/g0033_feynman-iii.10.19_drsr_seed0_20260502-073210,True,5,1,5,5,
drsr,drsr_s0_g0039,0,,ok,3900.834,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0039/anon-node-08/drsr/g0039_CRK0/experiments/g0039_CRK0_drsr_seed0_20260502-073726,True,5,1,5,5,
drsr,drsr_s0_g0044,0,,ok,3611.284,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0044/anon-node-08/drsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_drsr_seed0_20260502-074102,True,71,1,71,71,
drsr,drsr_s0_g0049,0,,ok,3900.918,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0049/anon-node-08/drsr/g0049_BPG3/experiments/g0049_BPG3_drsr_seed0_20260502-074423,True,8,1,8,8,
drsr,drsr_s1_g0005,1,,ok,3900.959,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0005/anon-node-08/drsr/g0005_Keijzer-11/experiments/g0005_Keijzer-11_drsr_seed1_20260502-075046,True,8,1,8,8,
drsr,drsr_s1_g0010,1,,ok,3900.762,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0010/anon-node-08/drsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_drsr_seed1_20260502-075443,True,5,1,5,5,
drsr,drsr_s1_g0015,1,,ok,3902.781,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0015/anon-node-08/drsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_drsr_seed1_20260502-075843,True,6,1,6,6,
drsr,drsr_s1_g0026,1,,ok,3900.914,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0026/anon-node-08/drsr/g0026_strogatz_barmag1/experiments/g0026_strogatz_barmag1_drsr_seed1_20260502-081010,True,8,1,8,8,
drsr,drsr_s1_g0031,1,,ok,3902.633,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0031/anon-node-08/drsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_drsr_seed1_20260502-091606,True,5,1,5,5,
drsr,drsr_s1_g0032,1,,ok,3901.066,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0032/anon-node-08/drsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_drsr_seed1_20260502-081540,True,7,1,7,7,
drsr,drsr_s1_g0038,1,,ok,3900.93,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0038/anon-node-08/drsr/g0038_PO19/experiments/g0038_PO19_drsr_seed1_20260502-082122,True,7,1,7,7,
drsr,drsr_s1_g0043,1,,ok,3900.987,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0043/anon-node-08/drsr/g0043_CRK33/experiments/g0043_CRK33_drsr_seed1_20260502-082508,True,9,1,9,9,
drsr,drsr_s2_g0008,2,,ok,3900.998,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0008/anon-node-08/drsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_drsr_seed2_20260502-084106,True,5,1,5,5,
drsr,drsr_s2_g0013,2,,ok,3901.043,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0013/anon-node-08/drsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_drsr_seed2_20260502-084459,True,9,1,9,9,
drsr,drsr_s2_g0020,2,,ok,3901.029,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0020/anon-node-08/drsr/g0020_first_principles_leavitt/experiments/g0020_first_principles_leavitt_drsr_seed2_20260502-085133,True,9,1,9,9,
drsr,drsr_s2_g0025,2,,ok,3901.08,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0025/anon-node-08/drsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_drsr_seed2_20260502-085736,True,8,1,8,8,
drsr,drsr_s2_g0031,2,,ok,3902.743,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0031/anon-node-08/drsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_drsr_seed2_20260502-092114,True,5,1,5,5,
drsr,drsr_s2_g0038,2,,ok,3900.984,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0038/anon-node-08/drsr/g0038_PO19/experiments/g0038_PO19_drsr_seed2_20260502-092632,True,6,1,6,6,
drsr,drsr_s2_g0045,2,,ok,3901.032,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0045/anon-node-08/drsr/g0045_feynman-bonus.20/experiments/g0045_feynman-bonus.20_drsr_seed2_20260502-093223,True,5,1,5,5,
drsr,drsr_s3_g0001,3,,ok,3902.511,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0001/anon-node-08/drsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_drsr_seed3_20260502-093842,True,7,1,7,7,
drsr,drsr_s3_g0008,3,,ok,3901.174,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0008/anon-node-08/drsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_drsr_seed3_20260502-094506,True,6,1,6,6,
drsr,drsr_s3_g0024,3,,ok,3900.866,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0024/anon-node-08/drsr/g0024_strogatz_predprey2/experiments/g0024_strogatz_predprey2_drsr_seed3_20260502-100130,True,5,1,5,5,
drsr,drsr_s3_g0030,3,,ok,3901.007,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0030/anon-node-08/drsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_drsr_seed3_20260502-100531,True,7,1,7,7,
drsr,drsr_s3_g0035,3,,ok,3901.056,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0035/anon-node-08/drsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_drsr_seed3_20260502-101041,True,9,1,9,9,
drsr,drsr_s3_g0041,3,,ok,3901.034,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0041/anon-node-08/drsr/g0041_PO41/experiments/g0041_PO41_drsr_seed3_20260502-101700,True,7,1,7,7,
drsr,drsr_s3_g0046,3,,ok,3624.741,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0046/anon-node-08/drsr/g0046_II.6.15b_3_0/experiments/g0046_II.6.15b_3_0_drsr_seed3_20260502-102058,True,70,1,70,70,
drsr,drsr_s4_g0002,4,,ok,3900.937,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0002/anon-node-08/drsr/g0002_first_principles_hubble/experiments/g0002_first_principles_hubble_drsr_seed4_20260502-102744,True,9,1,9,9,
drsr,drsr_s4_g0007,4,,ok,3900.896,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0007/anon-node-08/drsr/g0007_Korns-2/experiments/g0007_Korns-2_drsr_seed4_20260502-103309,True,6,1,6,6,
drsr,drsr_s4_g0019,4,,ok,3901.094,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0019/anon-node-08/drsr/g0019_feynman-ii.34.2a/experiments/g0019_feynman-ii.34.2a_drsr_seed4_20260502-104526,True,8,1,8,8,
drsr,drsr_s4_g0025,4,,ok,3900.874,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0025/anon-node-08/drsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_drsr_seed4_20260502-105214,True,8,1,8,8,
drsr,drsr_s4_g0029,4,,ok,3901.057,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0029/anon-node-08/drsr/g0029_strogatz_vdp1/experiments/g0029_strogatz_vdp1_drsr_seed4_20260502-105601,True,8,1,8,8,
drsr,drsr_s4_g0034,4,,ok,3901.022,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0034/anon-node-08/drsr/g0034_CRK11/experiments/g0034_CRK11_drsr_seed4_20260502-105940,True,9,1,9,9,
drsr,drsr_s4_g0041,4,,ok,3901.049,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0041/anon-node-08/drsr/g0041_PO41/experiments/g0041_PO41_drsr_seed4_20260502-110726,True,7,1,7,7,
drsr,drsr_s4_g0046,4,,ok,3901.891,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0046/anon-node-08/drsr/g0046_II.6.15b_3_0/experiments/g0046_II.6.15b_3_0_drsr_seed4_20260502-111128,True,8,1,8,8,
llmsr,llmsr_s0_g0001,0,,ok,3611.131,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0001/anon-node-08/llmsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_llmsr_seed0_20260502-070856,True,66,6,71,71,
llmsr,llmsr_s0_g0010,0,,ok,3608.86,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0010/anon-node-08/llmsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_llmsr_seed0_20260502-071243,True,82,1,82,82,
llmsr,llmsr_s0_g0025,0,,ok,3608.608,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0025/anon-node-08/llmsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_llmsr_seed0_20260502-073723,True,94,1,94,94,
llmsr,llmsr_s0_g0030,0,,ok,3609.394,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0030/anon-node-08/llmsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_llmsr_seed0_20260502-074100,False,0,,,,
llmsr,llmsr_s0_g0035,0,,ok,3608.28,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0035/anon-node-08/llmsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_llmsr_seed0_20260502-074420,True,97,1,97,97,
llmsr,llmsr_s0_g0041,0,,ok,3609.011,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0041/anon-node-08/llmsr/g0041_PO41/experiments/g0041_PO41_llmsr_seed0_20260502-075043,True,66,7,72,72,
llmsr,llmsr_s0_g0046,0,,ok,3610.05,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0046/anon-node-08/llmsr/g0046_II.6.15b_3_0/experiments/g0046_II.6.15b_3_0_llmsr_seed0_20260502-075441,True,62,14,75,75,
llmsr,llmsr_s1_g0001,1,,ok,3611.507,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0001/anon-node-08/llmsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_llmsr_seed1_20260502-075840,True,69,5,73,73,
llmsr,llmsr_s1_g0007,1,,ok,3607.51,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0007/anon-node-08/llmsr/g0007_Korns-2/experiments/g0007_Korns-2_llmsr_seed1_20260502-080448,True,69,1,69,69,
llmsr,llmsr_s1_g0018,1,,ok,3607.562,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0018/anon-node-08/llmsr/g0018_feynman-i.18.16/experiments/g0018_feynman-i.18.16_llmsr_seed1_20260502-081537,True,111,5,115,115,
llmsr,llmsr_s1_g0023,1,,ok,3612.97,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0023/anon-node-08/llmsr/g0023_I.11.19_4_0/experiments/g0023_I.11.19_4_0_llmsr_seed1_20260502-091603,True,106,1,106,106,
llmsr,llmsr_s1_g0024,1,,ok,3607.24,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0024/anon-node-08/llmsr/g0024_strogatz_predprey2/experiments/g0024_strogatz_predprey2_llmsr_seed1_20260502-082120,True,71,1,71,71,
llmsr,llmsr_s1_g0029,1,,ok,3606.849,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0029/anon-node-08/llmsr/g0029_strogatz_vdp1/experiments/g0029_strogatz_vdp1_llmsr_seed1_20260502-082505,True,104,2,105,105,
llmsr,llmsr_s1_g0037,1,,ok,3607.945,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0037/anon-node-08/llmsr/g0037_CRK34/experiments/g0037_CRK34_llmsr_seed1_20260502-083412,True,99,1,99,99,
llmsr,llmsr_s1_g0044,1,,ok,3607.886,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0044/anon-node-08/llmsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_llmsr_seed1_20260502-084103,True,96,1,96,96,
llmsr,llmsr_s1_g0049,1,,ok,3608.098,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0049/anon-node-08/llmsr/g0049_BPG3/experiments/g0049_BPG3_llmsr_seed1_20260502-084457,True,91,1,91,91,
llmsr,llmsr_s2_g0006,2,,ok,3607.255,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0006/anon-node-08/llmsr/g0006_Keijzer-2/experiments/g0006_Keijzer-2_llmsr_seed2_20260502-085130,True,94,1,94,94,
llmsr,llmsr_s2_g0011,2,,ok,3608.93,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0011/anon-node-08/llmsr/g0011_Vladislavleva-4/experiments/g0011_Vladislavleva-4_llmsr_seed2_20260502-085734,True,93,1,93,93,
llmsr,llmsr_s2_g0015,2,,ok,3612.553,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0015/anon-node-08/llmsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_llmsr_seed2_20260502-092112,True,80,2,81,81,
llmsr,llmsr_s2_g0022,2,,ok,3608.918,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0022/anon-node-08/llmsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_llmsr_seed2_20260502-092629,True,77,1,77,77,
llmsr,llmsr_s2_g0029,2,,ok,3608.022,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0029/anon-node-08/llmsr/g0029_strogatz_vdp1/experiments/g0029_strogatz_vdp1_llmsr_seed2_20260502-093221,True,94,1,94,94,
llmsr,llmsr_s2_g0035,2,,ok,3610.231,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0035/anon-node-08/llmsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_llmsr_seed2_20260502-093839,True,109,1,109,109,
llmsr,llmsr_s2_g0042,2,,ok,3612.582,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0042/anon-node-08/llmsr/g0042_feynman_test_15/experiments/g0042_feynman_test_15_llmsr_seed2_20260502-094503,True,60,2,61,61,
llmsr,llmsr_s2_g0048,2,,ok,3607.764,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0048/anon-node-08/llmsr/g0048_MatSci21/experiments/g0048_MatSci21_llmsr_seed2_20260502-095154,True,104,1,104,104,
llmsr,llmsr_s3_g0003,3,,ok,3610.054,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0003/anon-node-08/llmsr/g0003_feynman-ii.27.18/experiments/g0003_feynman-ii.27.18_llmsr_seed3_20260502-095531,True,101,1,101,101,
llmsr,llmsr_s3_g0014,3,,ok,3609.888,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0014/anon-node-08/llmsr/g0014_feynman-ii.34.11/experiments/g0014_feynman-ii.34.11_llmsr_seed3_20260502-100528,True,76,6,81,81,
llmsr,llmsr_s3_g0019,3,,ok,3608.919,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0019/anon-node-08/llmsr/g0019_feynman-ii.34.2a/experiments/g0019_feynman-ii.34.2a_llmsr_seed3_20260502-101038,True,124,8,131,131,
llmsr,llmsr_s3_g0025,3,,ok,3609.249,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0025/anon-node-08/llmsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_llmsr_seed3_20260502-101656,True,102,1,102,102,
llmsr,llmsr_s3_g0030,3,,ok,3608.984,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0030/anon-node-08/llmsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_llmsr_seed3_20260502-102055,False,0,,,,
llmsr,llmsr_s3_g0036,3,,ok,3609.958,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0036/anon-node-08/llmsr/g0036_CRK10/experiments/g0036_CRK10_llmsr_seed3_20260502-102741,True,97,1,97,97,
llmsr,llmsr_s3_g0041,3,,ok,3610.26,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0041/anon-node-08/llmsr/g0041_PO41/experiments/g0041_PO41_llmsr_seed3_20260502-103306,True,80,7,86,86,
llmsr,llmsr_s3_g0048,3,,ok,3607.791,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0048/anon-node-08/llmsr/g0048_MatSci21/experiments/g0048_MatSci21_llmsr_seed3_20260502-103845,True,108,1,108,108,
llmsr,llmsr_s4_g0009,4,,ok,3606.782,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0009/anon-node-08/llmsr/g0009_Nguyen-6/experiments/g0009_Nguyen-6_llmsr_seed4_20260502-105211,True,92,1,92,92,
llmsr,llmsr_s4_g0025,4,,ok,3605.846,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0025/anon-node-08/llmsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_llmsr_seed4_20260502-110723,True,116,1,116,116,
llmsr,llmsr_s4_g0030,4,,ok,3606.393,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0030/anon-node-08/llmsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_llmsr_seed4_20260502-111125,False,0,,,,
