sample_id,condition,algorithm,dataset_id,seed,outcome,review_applicable,status,verdict,attempt_count,record_path,record_sha256
review_001027,clean,jaxsr,feynman_test_15,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001027.json,28dc431708159fbb9abf7963632cc97be5b16677b7c32ccd7234bc272c3af621
review_001028,clean,jaxsr,strogatz_barmag1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001028.json,f360572784edffff0f1189db5dd6f7b533faf456c669c4e7afaf2e542bb5558b
review_001029,clean,jaxsr,strogatz_barmag2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001029.json,8f5037868297f4a5058ccc6c9018fe070fe9d4161f69ded4fcf7e67805bdd178
review_001030,clean,jaxsr,strogatz_predprey2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001030.json,41186b5de0589204d34cae9df7d4ef9c09f4b72b72c27e63e9823fd2456e027f
review_001031,clean,jaxsr,strogatz_shearflow1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001031.json,2a7b1be1df55ab10683a0078e6fb963ad24f30c16aefaade0b215d929b4a4d8c
review_001032,clean,jaxsr,strogatz_vdp1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001032.json,9aa263b2bfdf5a3a8690f137c84b5a6ce03749fce20a960af645af59400a5f80
review_001033,clean,jaxsr,first_principles_hubble,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001033.json,eb9dfe06be76483db22167637ca6e2eb4ae37c7a45830da8c8fed9b2c3c62665
review_001034,clean,jaxsr,first_principles_leavitt,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001034.json,1fe1f3b6ea0745baf8eafa9b509ee92c1178f6a47ceac6a832d1655747b1a496
review_001035,clean,jaxsr,feynman-ii.4.23,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001035.json,c2ba68cb986c35ca1004e6ff0b5964a1e863fe45db26d87e5b1a9a87d963631f
review_001036,clean,jaxsr,feynman-iii.7.38,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001036.json,b0e6e94da325c50bb8e1bb3a656b47009f6ab0545ba31f99b3ca9b839937f21a
review_001037,clean,jaxsr,feynman-i.18.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001037.json,971285e5a2dbf85fb1f3ae2791427094f5c7c4e3f9a91a1c6adb87d69d92342e
review_001038,clean,jaxsr,feynman-ii.27.18,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001038.json,35a121e1f77984e1011b1ef6badecec624dcf2b3ab93379f2c72f845790a2bc5
review_001039,clean,jaxsr,feynman-ii.34.11,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001039.json,2ebcfb27210581ce165e272198049fafcb1f00566d1d37a5c9dac7b97c4414bc
review_001040,clean,jaxsr,feynman-i.29.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001040.json,436e9cc09342e6ba804e08e0e1f102b54e9237f93b8d6e59b3650cd2f8fb1f05
review_001041,clean,jaxsr,feynman-bonus.20,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001041.json,9d75e24035ee534ac34aef8fcccc3cbcc9d0f119c8750f505622f685c963ab9e
review_001042,clean,jaxsr,feynman-i.15.3t,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001042.json,daa48e60610c0e6dc1a9565a26db23b352235e9299dc56fd4e57f7f97b54c85f
review_001043,clean,jaxsr,feynman-i.39.22,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001043.json,450dd1ae8e9ce81f6e4bc93f0b4aef2d0aad95664fbfb1dbab4a04b124203925
review_001044,clean,jaxsr,feynman-iii.10.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001044.json,a79f8570ad4984f43783b62b7ae4286d0fd36a3d18eee0538305b0bc67d86635
review_001045,clean,jaxsr,feynman-i.13.12,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001045.json,76b0d2b3fdb5fd43d48eb7632e4c7561ab68f2d42d081a2ecd6f2802c4c2e333
review_001046,clean,jaxsr,feynman-i.32.5,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001046.json,349603e2e5ab44c0f5d91df03a684d336b062df6e9785353860680861724c93d
review_001047,clean,jaxsr,feynman-i.43.31,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001047.json,d6c2a493b151ba391ee6a2e90f8a70d3b1b23f9947f437a88b239cb73e7ca94f
review_001048,clean,jaxsr,feynman-i.11.19,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001048.json,5baeac3716149e9e3fabb1efe817815562e429fc98756040a24a0704a2ae2887
review_001049,clean,jaxsr,feynman-ii.34.2a,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001049.json,85c4ee580c5d1eda9573f3681e734339a0e39368bb73b245218acfbf1952af3e
review_001050,clean,jaxsr,Vladislavleva-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001050.json,e6c7aa7b4354cf65f83b9f1874162df11ceeec4ffe09beb187e303fb0edf0790
review_001051,clean,jaxsr,Keijzer-11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001051.json,093b4ef108ff7188f7d5a566d17700cb845a903e687c15c624e4238cfd0e357b
review_001052,clean,jaxsr,Keijzer-2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001052.json,b356c4e28f0491afdd5b294c87fcf2c2c774a96157e0bfd0bd0fb7b1ea7205ff
review_001053,clean,jaxsr,Korns-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001053.json,7d4fd79561883120fc8943ad3aea6c5b40343e410b4e680740bd673f0450c9a3
review_001054,clean,jaxsr,Korns-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001054.json,ff6cef8ca34d75017fb425c9baf1294c39af77e7a30df22ce1499e92fd6aaca3
review_001055,clean,jaxsr,BPG3,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001055.json,a73569557b1c1d9489a62da6b72a7aaaf7fcc459bf3c135d122545bd3bf2487a
review_001056,clean,jaxsr,BPG5,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001056.json,4973a5f240c658bffc16dca260732bec7c08b1df9ccbad27a22ebc7feea9aa01
review_001057,clean,jaxsr,BPG9,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001057.json,4d0e7b95377d34fe1854d80b128614891d3128cc3fdd3919a9917569e25258d5
review_001058,clean,jaxsr,CRK0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001058.json,47a3d62a6e5b64ef5195c34c9e147434bb546a01744bda1ae01dd5dfbc41ea1f
review_001059,clean,jaxsr,CRK10,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001059.json,2a7e9d0d2ef8602f5b360dae7e6aec668db17aff6d1c7f5c3bb0dc2a15447950
review_001060,clean,jaxsr,CRK11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001060.json,a3288835c4ce4d43a13217bd6a0e39812ada0f37aec9e38e36eee9a0d20374d5
review_001061,clean,jaxsr,CRK33,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001061.json,f5422ca18b58c4c54d0c40562b51bd14840d4dedf456de0f45f1c08eaf8c3c5f
review_001062,clean,jaxsr,CRK34,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001062.json,01c2423850991e3896c7287d3ad498c670a663c6738e5af6f2528320573fcd46
review_001063,clean,jaxsr,I.11.19_4_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001063.json,43dd68d01dde762b179bcf0f989fc91655d685c262aa7c8798a10d9adb850b79
review_001064,clean,jaxsr,II.11.27_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001064.json,0b81deaff03abbc0f0b1954ca222a8fe9ac3963464a0b1c6de363a478ad1a4fe
review_001065,clean,jaxsr,II.34.2_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001065.json,d4c2048d1a9ee6b056cd24fa48dafa0009edd72ee377944f36e23cf2408cc08e
review_001066,clean,jaxsr,II.6.15b_3_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001066.json,32d19198012390377c2a9d8bc2cc30e4ce795785343ab1c52cb316d504df8b30
review_001067,clean,jaxsr,III.21.20_3_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001067.json,d941ef4ef72c8e655660b3687f8a1355d29a8bb314b9cd4ceaf65711c21bf5ef
review_001068,clean,jaxsr,MatSci21,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001068.json,6a1d4438e47dc524cdf95deb27de3f0cd52ebfcaa9eeb460bdb2613cc69d38de
review_001069,clean,jaxsr,PO19,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001069.json,238c435cb99c41e4c0eb5e15e5bd829bd91757849fa0962f416ff3f58dda1dfc
review_001070,clean,jaxsr,PO41,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001070.json,1cceec2616f5b6cf98c64990558e42e0da91114d6a99dd1747938a24ce943e6e
review_001071,clean,jaxsr,Nguyen-12,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001071.json,3a694f7b84d5f05c17ed146b3f8426940682fb400636d74c35cb4b1994e7d9dd
review_001072,clean,jaxsr,Nguyen-6,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001072.json,282a86b906e6578f95cf58cc7dee0553ce9a724187c7901d83f27989686184e1
review_001073,clean,jaxsr,Nguyen-9,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001073.json,0115fe814c0f60d39ac3bc9e4cc60e722577ae82412c9d550db4a60a026cbb4d
review_001074,clean,jaxsr,feynman_II_15_4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001074.json,3e76118df1b99de5013bacc61928333217694c1b199e21d52a46a47d8cde18b9
review_001075,clean,jaxsr,feynman_I_12_11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001075.json,c884eb4de49db26efa33c8ef64d6cb87372f5b347e2d2867130e45723665689f
review_001076,clean,jaxsr,feynman_I_27_6,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001076.json,c1a0ea0fb2a92a3dd513ea8f2cace315e866e73fa73d7d06c48942f5e103be5e
review_001077,clean,jaxsr,feynman_test_15,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001077.json,1686359557bc2f946c04f694df818b84ecb150a29ad0558016b20841e969c1f1
review_001078,clean,jaxsr,strogatz_barmag1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001078.json,2c102ef87f81a1e9b9c1c8b28f8568204c47b33491e7b1e8c6abf7f9fe1e4096
review_001079,clean,jaxsr,strogatz_barmag2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001079.json,d9f592370d83f4b7d9549a856177e1a4cf2fce2d94b44cd2771ad2b4a18d1932
review_001080,clean,jaxsr,strogatz_predprey2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001080.json,cd2f1dae124edc6af9275641c92b03e42812e99d9855e89c3d8a516faea488af
review_001081,clean,jaxsr,strogatz_shearflow1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001081.json,08842d2b5a2dae758694162a71abb2e40a8c0db584b0108390826c0b2d89ca62
review_001082,clean,jaxsr,strogatz_vdp1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001082.json,68b996f3ee9548662cd44c384ee0300ce647d4e924240aa9f1970a37dba70ec3
review_001083,clean,jaxsr,first_principles_hubble,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001083.json,98c73c3c2960883f41ac73931ecf320ec43d9ba07d52af814fcfd0ab1ad19c25
review_001084,clean,jaxsr,first_principles_leavitt,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001084.json,2a8b4d5b2a91daac556a9ff8c4e4885f2f9e161fbef0ca2d16f325e15ed2841a
review_001085,clean,jaxsr,feynman-ii.4.23,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001085.json,7a519a253dd7c18b7eda28f1ba263e0b12c30214b8f6c6f72a73d615c9f2d0e5
review_001086,clean,jaxsr,feynman-iii.7.38,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001086.json,0cc67c6ea11f4ba00c5221b63bc34a5c94867dc0547aa51b56cd30c2798ad034
review_001087,clean,jaxsr,feynman-i.18.16,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001087.json,db96b7bebf63b34ab06741d109faea073b4f2aee9bd1a817178d82626734b47a
review_001088,clean,jaxsr,feynman-ii.27.18,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001088.json,be98fb37a4f831c382a8fbd9ef726ee09b0ff014287939bbc6b152163189c279
review_001089,clean,jaxsr,feynman-ii.34.11,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001089.json,9cb8a5360941ff9c76900a79e1e6cc514ca06ed69fc9b2a15f2b9cc6c7aaa498
review_001090,clean,jaxsr,feynman-i.29.16,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001090.json,ee3102ce2d55a630fa390e87a67e340ec4a38a006b304051c8e33df0447965e2
review_001091,clean,jaxsr,feynman-bonus.20,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001091.json,a8542b87fe473367d728018837d2724cb24a8df7db8fdfadf279209a0420c0ef
review_001092,clean,jaxsr,feynman-i.15.3t,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001092.json,5f6585af1eefd80647b60c9f0b1ca005dd37d44686acc7837bc433072f45a027
review_001093,clean,jaxsr,feynman-i.39.22,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001093.json,5ed471583dbaf877fb285d74a7263fcb7522f66efe4a2145a3da326815ce5030
review_001094,clean,jaxsr,feynman-iii.10.19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001094.json,e08a922a00217e9e121136c733f16ab1941c2cac956f7ec9523bcf93bc233635
review_001095,clean,jaxsr,feynman-i.13.12,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001095.json,039d2742030dab32b04cfb24572177087023d9f84963a46604c80804786144bd
review_001096,clean,jaxsr,feynman-i.32.5,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001096.json,abbfadd8ce4e97d4b2e8f9f995dec02e07fffb1901e7670bb92c4d9c71287944
review_001097,clean,jaxsr,feynman-i.43.31,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001097.json,4b76d03127225766637aaa0402ea90f6d131b6cd1fba2b7c6f1b6060295ebc7c
review_001098,clean,jaxsr,feynman-i.11.19,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001098.json,6e39aa8219aa8413f3873bd4c020c1150a3355cb13120268694826cf22ab26a3
review_001099,clean,jaxsr,feynman-ii.34.2a,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001099.json,2d76c1dd0e5142780cea6f9e6ba74492109b774311ff66c69e168b7dbc7b01bf
review_001100,clean,jaxsr,Vladislavleva-4,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001100.json,439f4f4895b9babb688df7797324defd085d13350386faebab2af77df9604e46
review_001101,clean,llmsr,Keijzer-11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001101.json,747d30cd50d18519b0d33bd506b7aafa02bcb4fb3792de7d2c790dbae195fdbe
review_001102,clean,llmsr,Keijzer-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001102.json,20da8589cb62ed56daf117bc3d5d8b14aee86e0b6f9c7fd65bb3450c4c07ec28
review_001103,clean,llmsr,Korns-2,520,simplified,True,completed,fail,1,per_model/gpt-5.6-sol/tasks/review_001103.json,1d84ec8028e305cc457dac2f245d8ee200c65369122cc6a23028c9dc8303c2e6
review_001104,clean,llmsr,Korns-4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001104.json,e18763a17de56e95ce7e5113f2e3929fe8461b8551ef93d00a06ce6b52427e41
review_001105,clean,llmsr,BPG3,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001105.json,a27d87e4c7ee8b5b71ff0a7e8bd90e60498622e3af148427df0cfb1dc22f6cd4
review_001106,clean,llmsr,BPG5,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001106.json,b54de1780a5ba017b42494bb8be156085a7b8bb07c459402fa1a78db7e724066
review_001107,clean,llmsr,BPG9,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001107.json,c6d4ca8c124044cfc4a63e5fb74b86c99d4910a87294680dc82da62ee275d826
review_001108,clean,llmsr,CRK0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001108.json,7f3eb5f3d3f30c2929b2316ad193015817d766074a9c5f26426c929d6e2deafc
review_001109,clean,llmsr,CRK10,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001109.json,24bbeb6badac191b84cf6f507d2c0bd3340c6aa366c844196663793d0df31d7c
review_001110,clean,llmsr,CRK11,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001110.json,e06cb45f8e5eabfd5157570449d3e40ad58a3db0d5d983697cfb07626e817372
review_001111,clean,llmsr,CRK33,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001111.json,fa42393edf5159d4661a67f5e72c86af2596cd1cea683e7db73d4a8472816602
review_001112,clean,llmsr,CRK34,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001112.json,257f7a5f5420588b524111f75b6a4697c42d8a4e3abae15e4356bee2a437ec42
review_001113,clean,llmsr,I.11.19_4_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001113.json,7be97c29befc282e34b5812ad61995b08bae65bc8a1056ccecefd78ee17f2bbe
review_001114,clean,llmsr,II.11.27_1_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001114.json,b4ed5f416035dd13242e6d1a3c3aa37f4bfaff4f15c65569675dd8811007b27d
review_001115,clean,llmsr,II.34.2_1_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001115.json,7323afe41a77f328bea9e1aec3d0726b35369b37eb67c9c2354271a9a8f4652b
review_001116,clean,llmsr,II.6.15b_3_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001116.json,83a64f8cf4c35815e90ccafe3e4a39eb837b90ac2fb87c0a68d2b341ea82a303
review_001117,clean,llmsr,III.21.20_3_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001117.json,eb3239ad525e69ede6cc46f52854d739cd55fea8ef3ae09e998f7f50feff65a6
review_001118,clean,llmsr,MatSci21,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001118.json,2e8c366e4f568c0418a5178a6824d90ad11e7ed17c83f9e5c8545107bfe3ac90
review_001119,clean,llmsr,PO19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001119.json,f4e43eb175a7dec91917795e68b30c5e27800134816997be718f5e0500b9c9c7
review_001120,clean,llmsr,PO41,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001120.json,c0f53254aa92420e322154c3a511ed735cb7ad260f43ff5d27857804db5c8a87
review_001121,clean,llmsr,Nguyen-12,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001121.json,23856cb46e541a7ee2db34b7f396d49401d2a005140d0b1d1c710a19a57343c4
review_001122,clean,llmsr,Nguyen-6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001122.json,1986ffece06b3b194125bf5f1b3093793694415dafcf6ba281df1262b10cb25e
review_001123,clean,llmsr,Nguyen-9,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001123.json,050d234145478fa81c4c53750758152a67a4192943bba7bae7186cce577fba4c
review_001124,clean,llmsr,feynman_II_15_4,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001124.json,d2342503b1cb5e415126f3547de6c4b745fbf38557f1a99ad41e623703cb9c28
review_001125,clean,llmsr,feynman_I_12_11,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001125.json,70dc1239249d35fc7bb5d2fabda459fe4d8cbf4f67cd0a24db57f2a059924e97
review_001126,clean,llmsr,feynman_I_27_6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001126.json,0bf582a12c4aebcc4c30e17fd89408c532c43434490eca4aa207bf6001f9a612
review_001127,clean,llmsr,feynman_test_15,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001127.json,01c4d7741d641ed3a627fb53c0854cb28a7139bf36312db4a32fe38c1c2c964f
review_001128,clean,llmsr,strogatz_barmag1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001128.json,08c056e27f62dbf72c1e1c4b1afeaa5e420e8afb71257a59a142b9432785ff9d
review_001129,clean,llmsr,strogatz_barmag2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001129.json,d14ec0eed5705b363f04d295c53b9334f922c500d1220e45af6d6e38a34192b9
review_001130,clean,llmsr,strogatz_predprey2,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001130.json,c01ead3893122239d44271641abbeddd1512c6779e6d4cfd90a63c97c30e35d5
review_001131,clean,llmsr,strogatz_shearflow1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001131.json,8ecc723f229397fcc06034df95d4e62805e6a195877cd318eb3258a700983038
review_001132,clean,llmsr,strogatz_vdp1,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001132.json,6cd261e72636a9caf8f40800c3cbcd3c958d67fbc9212456db125b782bc4ab62
review_001133,clean,llmsr,first_principles_hubble,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001133.json,c305f3cc649f6ffbbf8675c11ff2f2eaaec6b77a9f806f94b7271927ef796e2f
review_001134,clean,llmsr,first_principles_leavitt,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001134.json,26c2a6b42d8fb42e90e45da9dc724bda58f83c61635e2db20163bf35d78ba4c9
review_001135,clean,llmsr,feynman-ii.4.23,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001135.json,da3ce2f51a5011dcae5b61021b434747eafb61bf8c78d9541cefa6033d6e105f
review_001136,clean,llmsr,feynman-iii.7.38,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_001136.json,2826e852207f2958461ecaa762fa34e191d6d37dacff88f4aa51d47d792e12b4
